45,292,0
10,111,0
5,121,0
3,117,0
3,114,0
3,108,0
3,117,0
5,136,0
9,148,0
17,167,0
9,131,0
4,149,0
3,120,0
3,113,0
3,163,0
3,117,0
4,131,0
4,126,0
3,110,0
3,142,0
3,143,0
3,142,0
3,113,0
3,114,0
13,136,0
11,138,0
10,154,0
5,158,0
3,225,0
3,110,0
13,155,0
3,153,0
4,129,0
3,120,0
3,123,0
3,133,0
5,124,0
8,143,0
5,122,0
3,141,0
3,140,0
3,121,0
4,144,0
3,152,0
4,115,0
3,129,0
14,150,0
5,164,0
3,112,0
3,124,0
4,139,0
4,126,0
4,163,0
3,121,0
4,123,0
20,131,0
15,143,0
10,151,0
3,135,0
13,146,0
3,162,0
3,155,0
5,120,0
9,135,0
12,140,0
3,116,0
5,129,0
11,146,0
3,124,0
3,160,0
3,122,0
17,126,0
12,144,0
4,161,0
3,142,0
3,168,0
3,151,0
3,114,0
12,162,0
3,145,0
3,134,0
5,127,0
15,138,0
14,135,0
3,149,0
3,247,0
3,123,0
7,139,0
26,140,0
8,153,0
3,112,0
14,139,0
23,143,0
10,123,0
3,139,0
3,157,0
3,119,0
4,124,0
9,131,0
17,156,0
14,134,0
3,173,0
4,144,0
9,154,0
3,174,0
3,168,0
3,110,0
3,115,0
9,149,0
3,183,0
3,127,0
5,149,0
7,144,0
11,154,0
3,159,0
3,119,0
17,152,0
11,141,0
3,169,0
3,143,0
5,125,0
5,156,0
3,148,0
3,164,0
3,115,0
4,139,0
3,168,0
3,163,0
3,124,0
5,168,0
3,145,0
3,156,0
3,161,0
3,122,0
3,141,0
3,152,0
4,123,0
3,154,0
5,176,0
4,159,0
3,123,0
86,175,0
3,119,0
17,166,0
5,136,0
16,157,0
4,177,0
3,156,0
4,121,0
3,154,0
13,125,0
15,139,0
15,160,0
3,117,0
12,151,0
12,156,0
3,126,0
8,161,0
17,141,0
3,118,0
4,177,0
5,144,0
4,125,0
14,152,0
3,118,0
11,132,0
3,166,0
3,123,0
3,131,0
3,120,0
5,124,0
16,145,0
4,147,0
3,144,0
3,151,0
3,149,0
4,131,0
3,154,0
3,134,0
3,135,0
6,133,0
4,117,0
3,127,0
4,135,0
5,131,0
3,132,0
15,130,0
4,162,0
3,158,0
3,157,0
3,115,0
3,122,0
15,151,0
4,147,0
3,159,0
4,150,0
3,251,0
4,129,0
8,155,0
3,128,0
3,117,0
5,135,0
12,151,0
18,142,0
3,178,0
3,115,0
3,172,0
3,171,0
3,117,0
11,134,0
11,144,0
3,169,0
3,123,0
17,121,0
3,149,0
3,158,0
3,140,0
3,157,0
3,126,0
3,156,0
3,158,0
3,151,0
3,163,0
4,141,0
3,124,0
3,147,0
3,153,0
5,150,0
3,141,0
3,144,0
3,127,0
5,126,0
4,142,0
3,127,0
11,136,0
20,159,0
4,158,0
3,120,0
12,127,0
3,158,0
3,147,0
3,138,0
3,156,0
3,111,0
3,144,0
3,165,0
3,142,0
4,127,0
3,159,0
3,147,0
4,148,0
3,115,0
4,169,0
4,155,0
3,148,0
3,170,0
3,139,0
3,133,0
3,153,0
3,154,0
3,138,0
3,120,0
3,130,0
4,146,0
3,124,0
3,150,0
3,148,0
3,130,0
3,123,0
5,159,0
5,161,0
3,150,0
4,160,0
3,129,0
3,130,0
5,127,0
4,129,0
3,123,0
3,136,0
3,119,0
3,120,0
3,122,0
4,126,0
5,126,0
4,127,0
14,129,0
3,123,0
16,162,0
4,136,0
5,140,0
3,129,0
3,133,0
3,148,0
3,118,0
3,140,0
3,117,0
3,122,0
3,121,0
3,115,0
4,131,0
23,109,0
4,141,0
4,170,0
5,163,0
3,158,0
3,115,0
7,115,0
9,109,0
9,103,0
9,140,0
16,102,0
17,140,0
3,114,0
17,154,0
13,144,0
3,116,0
9,142,0
3,149,0
3,152,0
3,120,0
3,146,0
3,156,0
3,148,0
3,154,0
3,126,0
3,125,0
4,127,0
3,126,0
3,121,0
3,118,0
3,121,0
14,134,0
3,124,0
3,124,0
3,132,0
21,143,0
14,137,0
11,163,0
4,143,0
3,129,0
3,128,0
14,163,0
11,163,0
5,194,0
3,123,0
3,124,0
20,127,0
13,147,0
17,147,0
9,140,0
3,128,0
13,138,0
3,130,0
3,122,0
3,118,0
5,139,0
3,133,0
3,127,0
3,141,0
4,130,0
17,138,0
4,121,0
9,135,0
4,157,0
3,127,0
4,162,0
3,166,0
4,157,0
4,134,0
4,119,0
3,135,0
4,130,0
3,119,0
3,125,0
19,134,0
3,128,0
4,120,0
4,150,0
3,122,0
3,142,0
3,133,0
3,137,0
3,122,0
3,149,0
3,156,0
3,159,0
3,164,0
4,165,0
3,120,0
5,158,0
4,150,0
3,149,0
5,177,0
3,141,0
3,119,0
16,139,0
12,148,0
3,129,0
4,159,0
3,158,0
3,150,0
3,138,0
3,154,0
3,146,0
3,128,0
12,130,0
4,126,0
13,156,0
3,134,10
3,116,0
5,168,0
5,170,0
4,153,0
3,158,0
3,150,0
3,153,0
3,110,0
5,163,0
4,155,0
4,149,0
4,126,0
3,126,0
3,170,0
16,137,0
3,124,0
17,138,0
3,142,0
3,146,0
3,145,0
3,118,0
3,148,0
3,145,0
3,140,0
4,149,0
3,133,0
3,124,0
4,140,0
5,138,0
4,133,0
3,124,0
3,135,0
3,118,0
4,130,0
5,125,0
11,145,0
3,115,0
3,116,0
5,141,0
3,118,0
3,124,0
3,119,0
4,126,0
3,114,0
18,126,0
4,124,0
3,124,0
4,148,0
4,150,0
3,144,0
4,142,0
3,133,0
3,128,0
3,123,0
3,118,0
3,122,0
3,123,0
3,123,0
3,117,0
3,125,0
3,126,0
19,150,0
18,144,0
16,159,0
3,150,0
3,126,0
3,126,0
4,141,0
4,132,0
16,153,0
7,148,0
4,154,0
3,118,0
5,162,0
4,133,0
3,117,0
3,121,0
3,114,0
9,146,0
3,151,0
3,157,0
3,151,0
5,158,0
5,153,0
3,147,0
3,149,0
3,115,0
3,127,0
19,150,0
5,143,0
5,162,0
4,165,0
3,150,0
3,142,0
3,128,0
3,154,0
3,152,0
3,140,0
3,126,0
3,121,0
3,118,0
19,133,0
3,124,0
3,133,0
4,126,0
15,146,0
3,157,0
3,136,0
14,154,0
14,146,0
14,168,0
4,124,0
18,166,0
25,143,0
20,161,0
21,143,0
3,145,0
3,137,0
3,132,0
3,155,0
3,153,0
3,134,0
3,117,0
4,122,0
3,118,1
4,131,0
3,117,0
8,142,0
5,174,0
3,146,0
3,154,0
4,128,0
14,158,0
3,139,0
3,133,0
3,167,0
3,149,0
3,128,0
4,151,0
3,118,0
9,135,0
4,126,0
3,126,0
5,175,0
5,159,0
3,159,0
4,176,0
5,139,0
10,105,0
8,92,0
3,146,0
3,143,0
3,144,0
5,165,0
3,131,0
13,125,0
16,134,0
16,150,0
3,149,0
4,122,0
3,151,0
3,158,0
3,145,0
3,153,0
4,133,0
3,129,0
5,134,0
4,128,0
3,135,0
3,120,0
3,134,0
3,119,0
3,125,0
5,126,0
13,133,0
13,135,0
3,146,0
3,142,0
3,151,0
3,146,0
4,164,0
3,122,0
5,263,0
4,141,0
4,154,0
3,156,0
4,139,0
6,161,0
4,155,0
3,152,0
3,147,0
3,149,0
3,117,0
11,132,0
14,133,0
7,154,0
4,149,0
3,155,0
3,124,0
4,164,0
3,161,0
3,113,0
3,162,0
3,144,0
4,121,0
3,118,0
15,129,0
3,125,0
3,127,0
3,123,0
10,132,0
11,152,0
3,165,0
3,126,0
15,179,0
15,126,0
8,159,0
5,158,0
3,140,0
3,140,0
3,153,0
3,156,0
3,146,0
3,168,0
4,128,0
4,124,0
14,142,0
16,156,0
3,146,0
3,146,0
3,114,0
3,140,0
3,153,0
3,115,0
3,119,0
3,121,0
4,136,0
4,138,0
3,140,0
4,135,0
15,150,0
18,145,0
3,156,0
3,151,0
3,138,0
4,132,0
17,156,0
3,127,0
13,136,0
4,138,0
4,157,0
3,158,0
3,113,0
14,143,0
4,120,0
5,137,0
5,134,0
5,134,0
3,123,0
3,119,0
4,123,0
3,123,0
3,128,0
3,121,0
3,125,0
3,119,0
17,156,0
4,159,0
4,166,0
3,120,0
13,154,0
3,116,0
9,147,0
14,129,0
13,141,0
15,131,0
24,123,0
8,107,0
20,115,0
8,110,0
7,111,0
4,170,0
7,138,0
7,95,0
21,109,0
3,149,0
3,168,0
3,156,0
3,112,0
15,162,0
3,130,0
5,145,0
3,128,1
5,125,0
4,141,0
5,128,0
3,125,0
5,123,0
3,119,0
3,127,0
5,148,0
4,128,0
3,119,0
20,131,0
15,129,0
15,143,0
14,149,0
18,142,0
3,172,0
3,119,0
3,167,0
5,134,0
3,118,0
21,141,0
3,122,0
4,140,0
4,143,0
3,128,0
4,142,0
3,120,0
3,122,0
16,137,0
3,136,0
3,124,0
3,119,0
3,132,0
3,114,0
14,136,0
3,144,0
3,152,0
3,158,0
3,145,0
3,121,0
5,173,0
3,146,0
3,176,0
3,147,0
3,137,0
3,129,0
4,161,0
3,142,0
3,144,0
3,150,0
3,134,0
3,148,0
3,143,0
3,124,0
16,156,0
13,158,0
13,155,0
3,152,0
3,178,0
3,162,0
3,159,0
4,147,0
3,148,0
3,152,0
4,169,0
4,112,0
4,126,0
4,124,0
4,150,0
3,157,0
4,160,0
11,114,0
3,122,0
3,136,0
3,122,0
3,123,0
4,138,0
3,129,0
3,127,0
4,127,0
4,127,0
4,124,0
3,124,0
4,121,0
4,146,0
4,164,0
3,161,0
4,122,0
3,130,0
3,149,0
4,152,0
4,154,0
3,124,0
5,172,0
3,162,0
5,167,0
3,151,0
4,162,0
4,126,0
13,125,0
10,164,0
5,166,0
3,123,0
18,169,0
3,144,0
3,131,0
3,122,0
3,132,0
5,179,0
5,133,0
3,133,0
4,166,0
4,149,0
4,151,0
4,163,0
4,172,0
4,173,0
4,140,0
5,160,0
4,157,0
4,167,0
4,169,0
4,131,0
19,148,0
14,133,0
15,160,0
3,110,0
11,125,0
3,130,0
3,119,0
15,122,0
5,163,0
4,134,0
3,120,0
13,162,0
21,149,0
16,143,0
3,126,0
3,122,0
3,124,0
18,169,0
3,152,0
4,171,0
4,155,0
3,158,0
3,125,0
5,154,0
3,136,0
5,125,0
4,143,0
6,134,0
15,166,0
3,149,0
3,156,0
3,159,0
5,164,0
3,121,0
5,159,0
3,162,0
5,153,0
3,146,0
3,126,0
3,131,0
3,113,0
3,123,0
3,117,0
10,114,0
24,114,0
10,253,0
6,183,0
3,107,0
9,114,0
8,96,0
20,125,0
21,104,0
18,143,0
3,123,0
3,116,0
3,124,0
3,122,0
3,117,0
14,145,0
5,151,0
10,134,0
9,94,0
8,148,0
10,139,0
8,93,0
23,117,0
7,93,0
8,103,0
8,96,0
4,121,0
5,163,0
3,161,0
3,148,0
3,120,0
5,129,0
3,125,0
3,121,0
3,135,0
4,115,0
3,115,0
14,152,0
16,129,0
13,158,0
3,112,0
10,139,0
4,170,0
3,155,0
4,123,0
4,119,0
3,117,0
10,150,0
13,134,0
3,155,0
4,144,0
3,116,0
3,126,0
3,126,0
17,155,0
5,141,0
3,121,0
3,147,0
3,165,0
3,155,0
5,137,0
4,165,0
3,141,0
3,145,0
3,116,0
13,129,0
4,124,0
4,123,0
3,125,0
5,128,0
3,120,0
3,126,0
5,134,0
31,145,0
3,126,0
3,127,0
3,153,0
3,170,0
4,170,0
4,137,0
6,147,0
18,159,0
3,125,0
13,131,0
17,139,0
19,154,0
16,133,0
3,167,0
3,116,0
4,147,0
3,158,0
4,144,0
3,152,0
4,138,0
4,163,0
4,166,0
3,134,0
4,124,0
6,137,0
3,122,0
3,134,0
3,128,0
3,120,0
15,141,0
3,172,0
3,129,0
3,121,0
16,157,0
3,123,0
3,128,0
3,125,0
3,119,0
4,119,0
4,127,0
5,119,0
5,131,0
4,127,0
5,128,0
16,136,0
14,162,0
4,145,0
3,153,0
4,124,0
5,147,0
3,141,0
3,142,0
3,112,0
3,154,0
3,143,0
3,152,0
4,127,0
3,122,0
Total time taken: 178023 ms
