5,122,0
5,125,0
3,125,0
3,100,0
3,108,0
5,99,0
3,108,0
3,98,0
5,134,0
6,128,0
3,119,0
3,100,0
4,114,0
3,99,0
25,112,0
3,102,0
4,139,0
3,124,0
3,112,0
3,99,0
5,118,0
2,112,0
9,108,0
3,131,0
5,127,0
3,100,0
4,129,0
4,114,0
12,129,0
3,114,1
7,129,0
4,117,0
3,113,0
3,118,0
4,143,0
5,111,0
3,116,0
3,104,0
3,125,0
4,131,0
5,99,0
4,144,0
3,144,0
4,145,0
4,106,0
4,143,0
3,136,0
3,130,0
3,100,0
4,118,0
6,133,0
3,106,0
4,134,0
6,141,0
3,108,0
3,98,0
3,97,0
3,100,0
5,104,0
3,122,0
3,95,0
15,116,0
6,132,0
3,149,0
3,116,0
3,108,0
5,126,0
6,125,0
3,96,0
3,136,0
5,93,0
11,120,0
3,116,0
4,129,0
4,159,0
3,141,0
5,137,0
3,112,0
5,142,0
3,160,0
3,123,0
3,138,0
3,137,0
3,117,0
4,135,0
3,144,0
3,129,0
3,107,0
5,111,0
3,102,0
4,132,0
5,125,0
2,122,0
7,178,0
7,140,0
3,103,0
3,98,0
3,95,0
5,98,0
3,94,0
3,115,0
3,123,0
3,96,0
4,136,0
3,121,0
3,101,0
6,136,0
6,130,0
3,103,0
3,132,0
3,107,0
17,102,0
3,97,0
3,98,0
3,101,0
6,128,0
3,162,0
3,103,0
4,145,0
5,136,0
6,254,0
6,108,0
4,130,0
6,124,0
3,100,0
3,120,0
3,127,0
3,152,0
8,136,0
4,131,0
5,105,0
3,115,0
3,131,0
3,118,0
5,126,0
3,95,0
4,140,0
13,111,0
6,122,0
3,103,0
4,102,0
6,162,0
4,154,0
2,119,0
5,108,0
4,143,0
3,123,0
3,94,0
4,127,0
5,126,0
3,94,0
3,140,0
21,118,0
4,161,0
4,146,0
4,102,0
3,102,0
3,105,0
3,104,0
3,110,0
3,102,0
3,97,0
3,110,0
3,98,0
6,124,0
3,123,0
5,125,0
7,100,0
4,143,0
4,139,0
6,140,0
3,168,0
3,144,10
Total time taken: 152652 ms
